,CLAVE_CLIENTE,ACTICOB,ACTIMED,ACTIGOB,ACTIREN,ALTERNA,IMPULSA,ACTI500,MAYA,ACTVIDA
6493,91930503,,-1.5843335694068807,,,,,,,
6494,91931147,,-1.5843335694068807,,,,,,,
6495,91931543,,-9.77003176572414,,,3.7912726197404822,,,,
6496,91931808,,,0.7799622625516011,,,,,,
6497,91931998,,-1.5843335694068807,,,,,,,
6498,91932392,,-1.5843335694068807,,,,,,,
6499,91932848,,,,,,,,0.30522249986585875,
6500,91932962,,25.660604735431487,,-51.44210068606969,,,,,
6501,91933036,,,,,-21.602852282775395,,,,
6502,91933267,,-1.5843335694068807,,,,,,,
6503,91933432,,-1.5843335694068807,,,,,,,
6504,91933754,,-1.5843335694068807,,,,,,,
6505,91933929,,-1.5843335694068807,,,,,,,
6506,91934562,,-1.5843335694068807,,,,,,,
6507,91934950,,-1.5843335694068807,,,,,,,
6508,91935007,,-1.5843335694068807,,,,,,,
6509,91935130,,-1.5843335694068807,,,,,,,
6510,91935205,,,0.7799622625516011,,,,,,
6511,91935239,,-1.5843335694068807,,,,,,,
6512,91935296,,-1.5843335694068807,,,,,,,
6513,91935528,,,,2.945627942117029,0.8328095021766289,,,,
6514,91935700,,-1.5843335694068807,,,,,,,
6515,91935882,,4.899572506246485,,-3.901025994618582,,,,,
6516,91935932,,,13.399700324724934,,,,,0.08635332265525783,
6517,91936070,,9.814488357028514,,-23.240423679972192,,,,,
6518,91936179,,,,,-21.602852282775395,,,,
6519,91936336,,,,,-21.602852282775395,,,,
6520,91936419,,-1.5843335694068807,,,,,,,
6521,91936757,,-1.5843335694068807,,,,,,,
6522,91936849,,-1.5843335694068807,,,,,,,
6523,91936963,,-1.5843335694068807,,,,,,,
6524,91937003,,,,,,,,0.30522249986585875,
6525,91937508,,-1.5843335694068807,,,,,,,
6526,91937565,,,,,,,,0.30522249986585875,
6527,91937615,,-1.5843335694068807,,,,,,,
6528,91937706,,-1.5843335694068807,,,,,,,
6529,91937789,,-2.1234837962616453,,,-0.14836650403301288,,,,
6530,91937821,,-1.5843335694068807,,,,,,,
6531,91937920,,-1.5843335694068807,,,,,,,
6532,91937946,,-1.5843335694068807,,,,,,,
6533,91938167,,-1.5843335694068807,,,,,,,
6534,91938340,,-1.5843335694068807,,,,,,,
6535,91938381,,,,,-21.602852282775395,,,,
6536,91938399,,,,,-21.602852282775395,,,,
6537,91939306,,-1.5843335694068807,,,,,,,
6538,91939538,0.07764154542229876,11.143920262517746,,,,,,,
6539,91939678,,-1.5843335694068807,,,,,,,
6540,91939728,,-1.5843335694068807,,,,,,,
6541,91939769,,-1.5843335694068807,,,,,,,
6542,91940023,,-1.5843335694068807,,,,,,,
6543,91940684,,3.5753825046681755,,,-2.5768359930402696,,,,
6544,91941179,,-1.5843335694068807,,,,,,,
6545,91941518,,-1.5843335694068807,,,,,,,
6546,91941567,,-1.5843335694068807,,,,,,,
6547,91942052,,-1.5843335694068807,,,,,,,
6548,91942169,,-1.5843335694068807,,,,,,,
6549,91942508,,-1.5843335694068807,,,,,,,
6550,91942623,,-1.5843335694068807,,,,,,,
6551,91942839,0.06899067948410542,11.005218499237936,,,,,,,
6552,91942896,,-1.5843335694068807,,,,,,,
6553,91942904,,-1.5843335694068807,,,,,,,
6554,91943084,,-1.5843335694068807,,,,,,,
6555,91943415,,-1.5843335694068807,,,,,,,
6556,91943522,,-1.5843335694068807,,,,,,,
6557,91943811,,-1.5843335694068807,,,,,,,
6558,91943985,,,,,-21.602852282775395,,,,
6559,91944223,,,0.7799622625516011,,,,,,
6560,91944660,,1.4426548862570245,,-1.1357971374259446,,,,,
6561,91945063,,-1.5843335694068807,,,,,,,
6562,91945204,,-1.5843335694068807,,,,,,,
6563,91945295,,,,,,,,0.30522249986585875,
6564,91945584,,-1.5843335694068807,,,,,,,
6565,91946509,,-1.5843335694068807,,,,,,,
6566,91946699,,-1.5843335694068807,,,,,,,
6567,91946814,,,,,,,,0.30522249986585875,
6568,91946848,,28.942058500986413,-33.381891393089255,,,,,,
6569,91947010,,-1.5843335694068807,,,,,,,
6570,91947200,,-1.5843335694068807,,,,,,,
6571,91947499,,-1.5843335694068807,,,,,,,
6572,91947713,,-1.5843335694068807,,,,,,,
6573,91947846,,-1.5843335694068807,,,,,,,
6574,91947903,0.05369982451544681,0.1721220056922934,,,0.7506163668078354,,,,
6575,91948240,,-1.5843335694068807,,,,,,,
6576,91948323,,-1.5843335694068807,,,,,,,
6577,91948364,,,0.7799622625516011,,,,,,
6578,91948448,,-1.5843335694068807,,,,,,,
6579,91948570,,-1.5843335694068807,,,,,,,
6580,91949214,,-1.5843335694068807,,,,,,,
6581,91949271,,-1.5843335694068807,,,,,,,
6582,91949313,,-1.5843335694068807,,,,,,,
6583,91949792,,-1.5843335694068807,,,,,,,
6584,91949834,,-1.5843335694068807,,,,,,,
6585,91950329,,-1.5843335694068807,,,,,,,
6586,91952036,,-1.5843335694068807,,,,,,,
6587,91952291,,-1.5843335694068807,,,,,,,
6588,91952358,,-1.5843335694068807,,,,,,,
6589,91952465,,-1.5843335694068807,,,,,,,
6590,91952929,,,,,-21.602852282775395,,,,
6591,91953117,,-1.5843335694068807,,,,,,,
6592,91953869,,11.13681474783737,,,-10.138268236209464,,,,
6593,91953984,,-1.5843335694068807,,,,,,,
6594,91954008,,-1.5843335694068807,,,,,,,
6595,91954206,,-1.5843335694068807,,,,,,,
6596,91954354,,,,,-21.602852282775395,,,,
6597,91954693,,0.7306644632086803,12.105666137669559,,-11.862070165991847,,,0.02428607674151679,
6598,91954768,,-1.5843335694068807,,,,,,,
6599,91954875,,-1.5843335694068807,,,,,,,
6600,91954974,,-1.5843335694068807,,,,,,,
6601,91954990,,-1.5843335694068807,,,,,,,
6602,91956409,,-6.919645671399827,,,3.402726814977516,,,,
6603,91956417,,-1.5843335694068807,,,,,,,
6604,91956664,,10.977079049518085,-13.202033472450996,,,,,,
6605,91957092,,-1.5843335694068807,,,,,,,
6606,91957118,,,,,-21.602852282775395,,,,
6607,91957365,,-1.5843335694068807,,,,,,,
6608,91957555,,,0.7799622625516011,,,,,,
6609,91957936,,,,,-21.602852282775395,,,,
6610,91958009,,-1.5843335694068807,,,,,,,
6611,91958066,,-1.5843335694068807,,,,,,,
6612,91958355,,-1.5843335694068807,,,,,,,
6613,91958678,,-1.5843335694068807,,,,,,,
6614,91959130,,-1.5843335694068807,,,,,,,
6615,91960005,,-1.5843335694068807,,,,,,,
6616,91960237,,-1.5843335694068807,,,,,,,
6617,91960724,,-1.5843335694068807,,,,,,,
6618,91961029,,-1.5843335694068807,,,,,,,
6619,91961235,,,,,-21.602852282775395,,,,
6620,91961557,,-1.5843335694068807,,,,,,,
6621,91961920,,-1.5843335694068807,,,,,,,
6622,91962217,,-12.726625626350604,,,4.873028922829965,,,,
6623,91962555,,,,,-21.602852282775395,,,,
6624,91962811,,0.7727078258059996,,0.8132486191156705,,,,,
6625,91962886,,-1.5843335694068807,,,,,,,
6626,91963074,,-1.5843335694068807,,,,,,,
6627,91963355,,-1.5843335694068807,,,,,,,
6628,91963488,,-1.5843335694068807,,,,,,,
6629,91964163,,,,,-21.602852282775395,,,,
6630,91964197,,,0.7799622625516011,,,,,,
6631,91964254,,-1.5843335694068807,,,,,,,
6632,91965228,,-1.5843335694068807,,,,,,,
6633,91965236,,,,,-21.602852282775395,,,,
6634,91965293,,-1.5843335694068807,,,,,,,
6635,91965483,,-1.5843335694068807,,,,,,,
6636,91965632,,,,,,,,0.30522249986585875,
6637,91965723,,,,,-21.602852282775395,,,,
6638,91965731,,-1.5843335694068807,,,,,,,
6639,91965863,,,,,-21.602852282775395,,,,
6640,91966135,,-1.5843335694068807,,,,,,,
6641,91966416,,-1.5843335694068807,,,,,,,
6642,91966432,,,0.7799622625516011,,,,,,
6643,91966572,,-1.5843335694068807,,,,,,,
6644,91966630,,-1.5843335694068807,,,,,,,
6645,91966747,,-1.5843335694068807,,,,,,,
6646,91966812,,-1.5843335694068807,,,,,,,
6647,91967216,,,,,-21.602852282775395,,,,
6648,91967919,,-1.5843335694068807,,,,,,,
6649,91967943,,-1.5843335694068807,,,,,,,
6650,91968487,,-1.5843335694068807,,,,,,,
6651,91968677,,-1.5843335694068807,,,,,,,
6652,91969410,,-1.5843335694068807,,,,,,,
6653,91969436,,-1.5843335694068807,,,,,,,
6654,91969667,,-1.5843335694068807,,,,,,,
6655,91969816,,-1.5843335694068807,,,,,,,
6656,91970160,,-1.5843335694068807,,,,,,,
6657,91970269,,-1.5843335694068807,,,,,,,
6658,91970376,,-1.5843335694068807,,,,,,,
6659,91970780,,-1.5843335694068807,,,,,,,
6660,91970905,,,,,-21.602852282775395,,,,
6661,91970939,,-1.5843335694068807,,,,,,,
6662,91971234,,,0.7799622625516011,,,,,,
6663,91971283,,-1.5843335694068807,,,,,,,
6664,91971317,,-9.233320585065883,-3.88370610399015,,,,,,
6665,91971333,,-1.5843335694068807,,,,,,,
6666,91971564,,-1.5843335694068807,,,,,,,
6667,91971663,,-1.5843335694068807,,,,,,,
6668,91971911,,-1.5843335694068807,,,,,,,
6669,91972067,,,0.7799622625516011,,,,,,
6670,91972356,,-28.57915933686776,,17.646316651583703,,,,,
6671,91972463,,-1.5843335694068807,,,,,,,
6672,91972695,,-1.5843335694068807,,,,,,,
6673,91972703,,-1.5843335694068807,,,,,,,
6674,91972778,,-1.5843335694068807,,,,,,,
6675,91972786,,,,,-21.602852282775395,,,,
6676,91973115,,,,,-21.602852282775395,,,,
6677,91973602,,-1.5843335694068807,,,,,,,
6678,91973909,,-1.5843335694068807,,,,,,,
6679,91974204,,-1.5843335694068807,,,,,,,
6680,91974410,,-1.5843335694068807,,,,,,,
6681,91974592,,-1.5843335694068807,,,,,,,
6682,91974915,,0.404709443774699,,,,,,0.23161151282530684,
6683,91975326,,-1.5843335694068807,,,,,,,
6684,91975581,0.09236740771720994,21.053134677916464,,,,,,,
6685,91975730,,,,,-21.602852282775395,,,,
6686,91975821,,14.210400410916947,,,-31.784299950510473,,,,
6687,91976167,,-1.5843335694068807,,,,,,,
6688,91976423,,-1.5843335694068807,,,,,,,
6689,91976878,,-1.5843335694068807,,,,,,,
6690,91977140,,,,,-21.602852282775395,,,,
6691,91977546,,-1.5843335694068807,,,,,,,
6692,91977918,,,,,0.9488296175179753,,,0.04971689410993144,
6693,91977934,,,,,-21.602852282775395,,,,
6694,91979229,,-1.5843335694068807,,,,,,,
6695,91980193,,-1.5843335694068807,,,,,,,
6696,91980292,,-5.101426135538114,,,4.376567075053629,,,,
6697,91980573,,-1.5843335694068807,,,,,,,
6698,91981142,,-1.5843335694068807,,,,,,,
6699,91981274,,-1.5843335694068807,,,,,,,
6700,91981829,,2.3514490669234385,,-1.3529025552955325,,,,,
6701,91982009,,,,,-21.602852282775395,,,,
6702,91982249,,0.7711852445689025,,-2.663162307123529,0.45362394092296343,,,,
6703,91982322,,-2.027044008082937,3.1227663152125014,,,,,,
6704,91982561,,-1.5843335694068807,,,,,,,
6705,91982637,,-1.5843335694068807,,,,,,,
6706,91982850,,0.7211074650020093,,,,,,0.11532183964988528,
6707,91982884,,-6.950085087987477,,7.948631599615382,,,,,
6708,91983569,,-1.5843335694068807,,,,,,,
6709,91983585,,-1.5843335694068807,,,,,,,
6710,91983668,,-1.5843335694068807,,,,,,,
6711,91983676,,,,,,,,0.30522249986585875,
6712,91983916,,-1.1848845631023268,,,-0.1591527646261799,,,,
6713,91984039,,-1.5843335694068807,,,,,,,
6714,91984351,,,0.7799622625516011,,,,,,
6715,91984641,,-1.5843335694068807,,,,,,,
6716,91984997,,,,,-21.602852282775395,,,,
6717,91985333,,-1.5843335694068807,,,,,,,
6718,91985747,,,,,-21.602852282775395,,,,
6719,91986067,,0.8378870000055184,,,,,,0.10060316140770853,
6720,91986299,,,,,-21.602852282775395,,,,
6721,91986539,,,,,-21.602852282775395,,,,
6722,91986810,,-1.5843335694068807,,,,,,,
6723,91987578,,-1.5843335694068807,,,,,,,
6724,91987933,,,,,,,,0.30522249986585875,
6725,91988105,,-1.5843335694068807,,,,,,,
6726,91988170,0.04225466468186121,0.956291846946046,,,,,,,
6727,91988527,,-1.5843335694068807,,,,,,,
6728,91988832,,50.92704699069246,,,-50.03682704471916,,,0.06175202675829278,
6729,91988923,,7.323284394986416,-11.577380194230866,,,,,,
6730,91989236,,-1.5843335694068807,,,,,,,
6731,91989293,,-1.5843335694068807,,,,,,,
6732,91989624,,-1.5843335694068807,,,,,,,
6733,91989657,,-1.5843335694068807,,,,,,,
6734,91989905,,-1.5843335694068807,,,,,,,
6735,91990119,,-1.5843335694068807,,,,,,,
6736,91990275,,-1.5843335694068807,,,,,,,
6737,91990457,,-1.5843335694068807,,,,,,,
6738,91990671,,-1.5843335694068807,,,,,,,
6739,91990853,,-1.5843335694068807,,,,,,,
6740,91990879,,7.608650588075093,,,-9.56472000736298,,,,
6741,91991141,,32.81124055986903,,-57.53009248155949,,,,,
6742,91991158,,-1.5843335694068807,,,,,,,
6743,91991406,,-1.5843335694068807,,,,,,,
6744,91991588,,-1.5843335694068807,,,,,,,
6745,91991695,0.027367893450712263,0.9598398129260614,,,,,,,
6746,91991703,,-1.5843335694068807,,,,,,,
6747,91991844,,-1.5843335694068807,,,,,,,
6748,91992156,,-1.5843335694068807,,,,,,,
6749,91992529,,-0.3033837252168323,,1.6820470367610598,,,,,
6750,91992818,,-1.5843335694068807,,,,,,,
6751,91992941,,,,,-21.602852282775395,,,,
6752,91993931,,,0.7799622625516011,,,,,,
6753,91994343,,,0.7799622625516011,,,,,,
6754,91994806,,-1.5843335694068807,,,,,,,
6755,91994897,,-1.5843335694068807,,,,,,,
6756,91994988,,-1.5843335694068807,,,,,,,
6757,91995530,,,,,-21.602852282775395,,,,
6758,91995605,,-1.5843335694068807,,,,,,,
6759,91995654,,-1.5843335694068807,,,,,,,
6760,91995704,,-5.608839534518188,,12.376530867162499,,,,,
6761,91995746,,-1.5843335694068807,,,,,,,
6762,91995951,,-1.5843335694068807,,,,,,,
6763,91996371,,-2.162266952043421,,,-0.15008413105363072,,,,
6764,91996405,,-1.5843335694068807,,,,,,,
6765,91997296,,-1.5843335694068807,,,,,,,
6766,91997668,,-1.5843335694068807,,,,,,,
6767,91997783,,-1.5843335694068807,,,,,,,
6768,91998344,,-1.5843335694068807,,,,,,,
6769,91998443,,-1.5843335694068807,,,,,,,
6770,91998500,,60.19351511808247,,,,,,0.1874976490251223,
6771,91998518,,,0.7799622625516011,,,,,,
6772,91998567,,-1.5843335694068807,,,,,,,
6773,91998971,,0.9854457527676511,,,,,,0.013100758860255853,
6774,91999011,,14.722776838225938,,,,,,0.06543437406634041,
6775,91999029,,-1.5843335694068807,,,,,,,
6776,91999060,,-1.5843335694068807,,,,,,,
6777,91999193,,-1.5843335694068807,,,,,,,
6778,91999482,,-1.5843335694068807,,,,,,,
6779,91999706,,-1.5843335694068807,,,,,,,
6780,91999847,,-1.5843335694068807,,,,,,,
6781,91999896,,-1.5843335694068807,,,,,,,
6782,92000934,,-1.5843335694068807,,,,,,,
6783,92001023,,-1.5843335694068807,,,,,,,
6784,92001205,,-1.5843335694068807,,,,,,,
6785,92001882,,,,,-21.602852282775395,,,,
6786,92002583,,,,,,,,0.30522249986585875,
6787,92002815,,-1.5843335694068807,,,,,,,
6788,92002971,,-1.5843335694068807,,,,,,,
6789,92003326,,-1.5843335694068807,,,,,,,
6790,92003466,,-1.5843335694068807,,,,,,,
6791,92003789,,-1.5843335694068807,,,,,,,
6792,92004274,,,,,-21.602852282775395,,,,
6793,92004290,,-1.5843335694068807,,,,,,,
6794,92004555,,-1.5843335694068807,,,,,,,
6795,92004571,,-1.5843335694068807,,,,,,,
6796,92004662,,-1.5843335694068807,,,,,,,
6797,92005115,,,0.7799622625516011,,,,,,
6798,92005156,,-1.5843335694068807,,,,,,,
6799,92005354,,-1.5843335694068807,,,,,,,
6800,92005461,,-1.5843335694068807,,,,,,,
6801,92005743,,-1.5843335694068807,,,,,,,
6802,92005925,,-1.5843335694068807,,,,,,,
6803,92006808,,-1.5843335694068807,,,,,,,
6804,92007111,,-1.5843335694068807,,,,,,,
6805,92007210,,,,,-21.602852282775395,,,,
6806,92007731,,-0.02687831662120055,,1.3328207348975893,,,,,
6807,92008002,,65.18927146911501,,,,,,0.062474956315068886,
6808,92008028,0.06771767092981751,0.9308288406980894,,,,,,,
6809,92008259,,-45.59036753230154,,,24.52808214026524,,,,
6810,92008382,,-3.5708037847229503,,4.5693502963508585,,,,,
6811,92008473,,-1.5843335694068807,,,,,,,
6812,92008911,,-1.5843335694068807,,,,,,,
6813,92008945,,-1.5843335694068807,,,,,,,
6814,92008960,,-1.5843335694068807,,,,,,,
6815,92009265,,-1.429268672240286,2.797100131085095,,,,,,
6816,92009356,,-2.2253796578021223,,,0.7080698286389846,,,,
6817,92009752,,-1.5843335694068807,,,,,,,
6818,92010248,,-1.5843335694068807,,,,,,,
6819,92010271,,-1.5843335694068807,,,,,,,
6820,92011105,,-1.5843335694068807,,,,,,,
6821,92011790,,170.42246702755403,,,-169.8625362055223,,,0.24955873225725622,
6822,92012343,,-1.5843335694068807,,,,,,,
6823,92012517,,-1.5843335694068807,,,,,,,
6824,92012574,,,,,-21.602852282775395,,,,
6825,92013119,,-1.5843335694068807,,,,,,,
6826,92013150,,-3.4574180066629676,,,4.455964518290876,,,,
6827,92013242,,-27.171499448832037,,,10.100954814229627,,,,
6828,92013408,,1.9932213583006817,,-8.136784278242477,,,,,
6829,92013606,,-1.5843335694068807,,,,,,,
6830,92013739,,-1.5843335694068807,,,,,,,
6831,92014257,,,,,-21.602852282775395,,,,
6832,92014281,,-1.5843335694068807,,,,,,,
6833,92014307,,,,,,,,0.30522249986585875,
6834,92014513,,-1.5843335694068807,,,,,,,
6835,92014539,,-1.5843335694068807,,,,,,,
6836,92014596,,,,,-21.602852282775395,,,,
6837,92015072,,-1.5843335694068807,,,,,,,
6838,92015403,,,,,-21.602852282775395,,,,
6839,92015627,,-1.5843335694068807,,,,,,,
6840,92016039,,-1.5843335694068807,,,,,,,
6841,92016252,,-1.5843335694068807,,,,,,,
6842,92016450,,-1.5843335694068807,,,,,,,
6843,92017292,,-1.5843335694068807,,,,,,,
6844,92017599,,-1.5843335694068807,,,,,,,
6845,92017672,,-1.5843335694068807,,,,,,,
6846,92017862,,-1.5843335694068807,,,,,,,
6847,92018019,,0.4787071809262511,,0.4917161789742166,,,,,
6848,92018076,,-1.5843335694068807,,,,,,,
6849,92018126,,-1.5843335694068807,,,,,,,
6850,92018142,,,,,-21.602852282775395,,,,
6851,92018225,,,,,-21.602852282775395,,,,
6852,92018373,,27.944779544723406,,,,,,0.11764609453351466,
6853,92018423,,-1.5843335694068807,,,,,,,
6854,92018795,,,0.7799622625516011,,,,,,
6855,92018845,,-1.5843335694068807,,,,,,,
6856,92019066,,,,,,,,0.30522249986585875,
6857,92019207,,-1.5843335694068807,,,,,,,
6858,92019421,,-1.5843335694068807,,,,,,,
6859,92019587,0.029218953982546127,0.524841792015293,,,0.44448576563006825,,,,
6860,92019710,,-1.5843335694068807,,,,,,,
6861,92020023,,-1.5843335694068807,,,,,,,
6862,92020114,,-1.5843335694068807,,,,,,,
6863,92020536,,-1.5843335694068807,,,,,,,
6864,92020759,,-1.5843335694068807,,,,,,,
6865,92020791,,-1.5843335694068807,,,,,,,
6866,92021047,,-1.5843335694068807,,,,,,,
6867,92021781,,-1.5843335694068807,,,,,,,
6868,92021906,,-1.5843335694068807,,,,,,,
6869,92022110,,-1.5843335694068807,,,,,,,
6870,92022177,,-1.5843335694068807,,,,,,,
6871,92022318,,,,,-21.602852282775395,,,,
6872,92022367,,,,,-21.602852282775395,,,,
6873,92022649,,,,,-21.602852282775395,,,,
6874,92022938,,6.404511564358876,,,-8.938004256371933,,,,
6875,92022961,,-1.5843335694068807,,,,,,,
6876,92023316,0.037837313068528805,0.9519850104826643,,,,,,,
6877,92023365,,-1.5843335694068807,,,,,,,
6878,92023555,,-1.5843335694068807,,,,,,,
6879,92023639,,1.9867717548997903,,-3.7160234949447233,,,,,
6880,92023795,,-1.5843335694068807,,,,,,,
6881,92023811,,-1.5843335694068807,,,,,,,
6882,92024280,,-1.5843335694068807,,,,,,,
6883,92024421,,-1.5843335694068807,,,,,,,
6884,92024538,,-1.5843335694068807,,,,,,,
6885,92024892,,-1.5843335694068807,,,,,,,
6886,92025006,,-1.5843335694068807,,,,,,,
6887,92025444,,-1.5843335694068807,,,,,,,
6888,92025592,,-1.5843335694068807,,,,,,,
6889,92025626,,-1.5843335694068807,,,,,,,
6890,92025840,,-1.5843335694068807,,,,,,,
6891,92026384,,-1.5843335694068807,,,,,,,
6892,92026434,,-1.5843335694068807,,,,,,,
6893,92026806,,-1.5843335694068807,,,,,,,
6894,92027291,,6.718586064922842,,,-18.15099724519516,,,,
6895,92027341,,-1.5843335694068807,,,,,,,
6896,92027408,,-4.039578032508908,,2.5095968255446195,,,,,
6897,92027606,,-1.5843335694068807,,,,,,,
6898,92027663,,0.12387045407691644,,,23.513882419636765,,,0.05085509057579729,
6899,92027747,,-1.5843335694068807,,,,,,,
6900,92028083,,-1.5843335694068807,,,,,,,
6901,92028257,,,0.7799622625516011,,,,,,
6902,92028547,,,,,-21.602852282775395,,,,
6903,92028760,,-1.5843335694068807,,,,,,,
6904,92029164,,-1.5843335694068807,,,,,,,
6905,92029537,,-1.5843335694068807,,,,,,,
6906,92029818,,4.418609608584664,,,-9.506165539823856,,,,
6907,92030014,,-1.5843335694068807,,,,,,,
6908,92030618,,,,,-21.602852282775395,,,,
6909,92030717,0.006734169575860002,0.9808154045674562,,,,,,,
6910,92031251,,-1.5843335694068807,,,,,,,
6911,92031418,,,,,-21.602852282775395,,,,
6912,92031525,,-1.5843335694068807,,,,,,,
6913,92031772,,-1.5843335694068807,,,,,,,
6914,92031905,,,,,-21.602852282775395,,,,
6915,92032085,,-1.5843335694068807,,,,,,,
6916,92032093,,-1.5843335694068807,,,,,,,
6917,92032143,,-1.5843335694068807,,,,,,,
6918,92032374,,13.46635144058118,,,-16.872095514407413,,,,
6919,92032689,,-1.5843335694068807,,,,,,,
6920,92033331,,-1.5843335694068807,,,,,,,
6921,92033463,,-1.5843335694068807,,,,,,,
6922,92033497,,-1.5843335694068807,,,,,,,
6923,92033810,,,,19.56421571514177,-18.565669203513863,,,,
6924,92033919,,23.597637752655736,,-22.599091241027836,,,,,
6925,92034024,,-1.5843335694068807,,,,,,,
6926,92034222,,-1.5843335694068807,,,,,,,
6927,92034271,,-1.5843335694068807,,,,,,,
6928,92034339,,-1.5843335694068807,,,,,,,
6929,92034701,,-1.5843335694068807,,,,,,,
6930,92035138,,-1.5843335694068807,,,,,,,
6931,92035419,,,,,-21.602852282775395,,,,
6932,92035427,,,,,,,,0.30522249986585875,
6933,92035823,,-1.5843335694068807,,,,,,,
6934,92035856,,-1.5843335694068807,,,,,,,
6935,92036656,0.024207066640521392,0.08761779430678812,,1.4086838479078791,-0.8288780263186246,0.2528600567842504,,0.048937603883582564,
6936,92037159,,-1.5843335694068807,,,,,,,
6937,92037316,,,0.7799622625516011,,,,,,
6938,92037357,,-1.5843335694068807,,,,,,,
6939,92037449,,,,,-21.602852282775395,,,,
6940,92037712,,-1.5843335694068807,,,,,,,
6941,92037795,,,0.7799622625516011,,,,,,
6942,92037837,,-1.5843335694068807,,,,,,,
6943,92038272,,-1.5820724160301125,,1.5976531917330692,,,,,
6944,92038363,,-1.5843335694068807,,,,,,,
6945,92038371,,-1.5843335694068807,,,,,,,
6946,92038389,,-1.5843335694068807,,,,,,,
6947,92038652,,-1.5843335694068807,,,,,,,
6948,92038785,,-1.5843335694068807,,,,,,,
6949,92038819,,-1.5843335694068807,,,,,,,
6950,92038983,,-1.5843335694068807,,,,,,,
6951,92039049,,-1.5843335694068807,,,,,,,
6952,92039726,,-1.5843335694068807,,,,,,,
6953,92039890,,-1.5843335694068807,,,,,,,
6954,92040237,,-1.5843335694068807,,,,,,,
6955,92040666,,-1.5843335694068807,,,,,,,
6956,92040823,,-1.5843335694068807,,,,,,,
6957,92041987,,,0.7799622625516011,,,,,,
6958,92042571,,-1.5843335694068807,,,,,,,
6959,92043371,,-1.5843335694068807,,,,,,,
6960,92043470,,-1.5843335694068807,,,,,,,
6961,92043660,,-1.5843335694068807,,,,,,,
6962,92043702,,-1.5843335694068807,,,,,,,
6963,92043850,,-1.5843335694068807,,,,,,,
6964,92044700,,-1.5843335694068807,,,,,,,
6965,92044791,,-1.5843335694068807,,,,,,,
6966,92044858,,,,,-21.602852282775395,,,,
6967,92044916,,-1.5843335694068807,,,,,,,
6968,92044965,,-1.5843335694068807,,,,,,,
6969,92045194,,-1.5843335694068807,,,,,,,
6970,92045400,,,,,-21.602852282775395,,,,
6971,92045426,,-1.5843335694068807,,,,,,,
6972,92045566,,-1.5843335694068807,,,,,,,
6973,92045780,,-1.5843335694068807,,,,,,,
6974,92045814,,-1.5843335694068807,,,,,,,
6975,92045921,,-1.5843335694068807,,,,,,,
6976,92046051,0.014843789216360408,0.9651399031694723,,,,,,,
6977,92046234,,-1.5843335694068807,,,,,,,
6978,92046317,,-1.5843335694068807,,,,,,,
6979,92046622,,-1.5843335694068807,,,,,,,
6980,92046671,,-1.5843335694068807,,,,,,,
6981,92046929,,-1.5843335694068807,,,,,,,
6982,92047067,,-1.5843335694068807,,,,,,,
6983,92047125,,-1.5843335694068807,,,,,,,
6984,92047307,,-1.5843335694068807,,,,,,,
6985,92047638,,,,,,,,0.30522249986585875,
6986,92047786,,-1.5843335694068807,,,,,,,
6987,92047802,,-1.5843335694068807,,,,,,,
6988,92048396,,,,,,,,0.30522249986585875,
6989,92048420,,-1.5843335694068807,,,,,,,
6990,92048594,,-1.5843335694068807,,,,,,,
6991,92048933,,-1.5843335694068807,,,,,,,
6992,92049162,,-1.5843335694068807,,,,,,,
6993,92049220,,-0.02169242897152257,,1.3585230383972005,,,,,
6994,92049857,,-1.5843335694068807,,,,,,,
6995,92049881,,-1.5843335694068807,,,,,,,
6996,92050079,,,,,-21.602852282775395,,,,
6997,92050343,,-1.5843335694068807,,,,,,,
6998,92050731,,-1.5843335694068807,,,,,,,
6999,92050871,0.03689601660988587,-20.306953438308785,,,27.812633314877637,,,,
7000,92050939,,,,,-21.602852282775395,,,,
7001,92051168,,-1.5843335694068807,,,,,,,
7002,92051218,,-1.5843335694068807,,,,,,,
7003,92051465,,-1.5843335694068807,,,,,,,
7004,92051648,,-1.5843335694068807,,,,,,,
7005,92052612,,-1.5843335694068807,,,,,,,
7006,92053370,,7.392075970531397,,-17.322340439944746,,,,,
7007,92053453,,-1.5843335694068807,,,,,,,
7008,92053537,,,,,-21.602852282775395,,,,
7009,92054188,,-1.5843335694068807,,,,,,,
7010,92054436,,,0.7799622625516011,,,,,,
7011,92054774,,-1.5843335694068807,,,,,,,
7012,92054782,,,,,-21.602852282775395,,,,
7013,92054832,,,0.7799622625516011,,,,,,
7014,92054923,,-1.5843335694068807,,,,,,,
7015,92055201,,-1.5843335694068807,,,,,,,
7016,92055235,,-1.5843335694068807,,,,,,,
7017,92055243,,-1.5843335694068807,,,,,,,
7018,92055268,,-3.215454398602487,,,4.214000910230394,,,,
7019,92055573,,-1.5843335694068807,,,,,,,
7020,92055847,,,,,-21.602852282775395,,,,
7021,92055938,,-3.7530566306249673,,,4.751603142252875,,,,
7022,92056860,,9.368337184659046,-12.736791119179035,,,,,,
7023,92057389,,-1.5843335694068807,,,,,,,
7024,92057470,,-1.5843335694068807,,,,,,,
7025,92057611,,-1.5843335694068807,,,,,,,
7026,92057629,,-5.848989454848297,,,2.8939997115098266,,,,
