Date,Adj Close
20190219,4.431426
20190311,4.4443480000000015
20190329,4.456429
20190415,4.467442
20190516,4.487728
20190614,4.507389
20190617,4.509397
20190625,4.514623
20190708,4.523187999999998
20190709,4.523822
20190723,4.53321
20190726,4.535269
20190808,4.543865
20190816,4.549194
20190827,4.556388
20190902,4.560096
20190905,4.56208
20190913,4.567381
20190917,4.5698870000000005
20191001,4.579089
20191007,4.583282
20191028,4.596252
20191031,4.598202
20191108,4.603208
20191111,4.60497
20161222,3.990349
20161229,3.992585
20170217,4.0117660000000015
20170221,4.013525
20170224,4.014954
20170228,4.01661
20170309,4.020336
20170316,4.023351
20170328,4.028765
20170421,4.0399129999999985
20170425,4.041418
20170426,4.041571
20170508,4.046838
20170519,4.051344
20170602,4.057445
20170605,4.059164
20170621,4.067399
20170628,4.071053
20170703,4.07368
20170717,4.081181
20170718,4.081631
20170720,4.082769
20170724,4.084925
20170727,4.086424
20170731,4.088376
20170804,4.090586
20170816,4.097121
20170822,4.100348
20170913,4.1127449999999985
20170929,4.121322
20171002,4.123002
20171011,4.12739
20171016,4.129999
20171020,4.132151
20171031,4.137954
20171107,4.141845
20171114,4.145563
20171115,4.1459790000000005
20171124,4.152207
20171201,4.1558449999999985
20171219,4.16476
20171226,4.168026
20171229,4.169898
20180102,4.1724
20180116,4.180654
20180122,4.184399
20180202,4.190939
20180206,4.19332
20180216,4.19916
20180221,4.202106
20180227,4.206165
20180326,4.222781
20180406,4.229606
20180417,4.2364690000000005
20180509,4.249884
20180629,4.282533
20180706,4.286828
20180711,4.289972
20180806,4.308087
20180920,4.335239
20180930,4.342784
20181012,4.349194000000002
20181030,4.355106
20181105,4.357588
20190125,4.414567
20190129,4.417221
20190130,4.418091
20190205,4.4221010000000005
20190208,4.424226
20190226,4.436044
20190307,4.441774
20190319,4.449541
20190320,4.450093
20190409,4.46354
20190423,4.472682
20190424,4.473396
20190503,4.479039
20190606,4.5015730000000005
20190607,4.502311
20190619,4.510717
20190624,4.513771
20190630,4.51656
20190701,4.518627
20190702,4.519273
20190716,4.528396
20190717,4.529072
20190802,4.539937
20190806,4.54248
20190826,4.555703
20190830,4.558239
20190923,4.5739230000000015
20190927,4.5762540000000005
20191009,4.584589
20191021,4.591629
20191101,4.598994
20181227,4.394661
20181231,4.397812
20190103,4.400307
20190111,4.4044349999999985
20190128,4.416608
20190218,4.4309059999999985
20190222,4.433557
20190228,4.437264
20190304,4.439785
20190308,4.442434
20190314,4.446322
20190315,4.4469910000000015
20190326,4.454446
20190327,4.455166
20190426,4.474752
20190430,4.47728
20190502,4.478511
20190508,4.482438
20190515,4.4870470000000005
20190521,4.49102
20190524,4.49299
20190528,4.495659
20190530,4.497063
20190620,4.5114410000000005
20190627,4.515975
20190628,4.51656
20190710,4.524481
20190712,4.525739
20190724,4.533919
20190801,4.539318
20190809,4.544463
20190813,4.5471910000000015
20190823,4.5537
20190904,4.561354
20190906,4.5626989999999985
20190911,4.56589
20190912,4.56657
20191003,4.580331
20191018,4.589848
20191024,4.5935440000000005
20191112,4.6056300000000014
20191113,4.606418
20171009,4.126315
20171018,4.131088
20171023,4.133825
20171218,4.163924
20171231,4.169898
20180108,4.176475
20180115,4.179968
20180119,4.182824
20180207,4.193793
20180208,4.194331
20180209,4.194959
20180213,4.197342
20180301,4.207401
20180306,4.2105
20180308,4.211657
20180314,4.215282
20180321,4.219936
20180323,4.221025
20180404,4.228211
20180411,4.232685
20180413,4.233932
20180420,4.238413
20180423,4.2402739999999985
20180504,4.247051
20180508,4.249493
20180511,4.251318
20180524,4.259231
20180606,4.267566
20180621,4.277114
20180622,4.277830000000002
20180704,4.2855089999999985
20180709,4.288745
20180712,4.290376
20180713,4.291125
20180719,4.295368
20180726,4.29995
20180727,4.3007230000000005
20180730,4.302698
20180808,4.309352
20180814,4.313096
20180815,4.313554
20180903,4.3259620000000005
20180907,4.327522
20180911,4.329147
20180914,4.332171
20180919,4.334691
20180926,4.339741
20180928,4.342784
20181015,4.351492
20181023,4.352754
20181031,4.3549
20181120,4.367727
20181126,4.371679
20181127,4.371825
20181203,4.3758
20181206,4.377452
20181214,4.384024
20181224,4.392704
20181228,4.3954830000000005
20190102,4.399458
20190116,4.408403
20190117,4.409235
20190207,4.423586
20190214,4.4280870000000006
20190225,4.435358
20190305,4.440524
20190312,4.445011
20190325,4.453759
20190328,4.455833
20190331,4.456429
20190401,4.458329
20190402,4.458865
20190417,4.468796
20190429,4.476699
20190513,4.485746
20190520,4.490367
20190531,4.497785
20190611,4.504949
20190621,4.512065
20190705,4.521257
20190711,4.525101
20190715,4.52776
20190719,4.530503
20190812,4.546482
20190820,4.552065
20190821,4.55265
20190829,4.557619
20190919,4.571326
20190920,4.5719660000000015
20191010,4.585141
20191029,4.597
20191107,4.602412
20191023,4.592896
20191025,4.594444
20191104,4.600643
