Fecha,Precio
20190208,4.112606
20190226,4.2524190000000015
20190228,4.257276
20190312,4.2867440000000006
20190319,4.311788
20190320,4.281046
20190321,4.2230620000000005
20190409,4.357552
20190423,4.348367
20190508,4.357501
20190606,4.3770989999999985
20190607,4.4328379999999985
20190617,4.384208
20190621,4.447118
20190627,4.416112
20190630,4.436243
20190705,4.5104419999999985
20190712,4.534619
20190715,4.534606
20190725,4.5614940000000015
20190802,4.4938699999999985
20190806,4.421223
20190819,4.4915379999999985
20181227,3.909011
20190103,3.901753
20190111,3.952319
20190121,4.059146
20190128,4.024991
20190218,4.250469
20190220,4.230786
20190222,4.254526
20190304,4.30135
20190307,4.262297
20190308,4.282585
20190314,4.308651
20190327,4.274457
20190403,4.373749
20190417,4.354055000000002
20190502,4.423089
20190628,4.436243
20190703,4.49078
20190708,4.505264
20190716,4.528169
20190717,4.541595
20190718,4.50357
20190801,4.521213
20190809,4.526895
20190813,4.467064
20190816,4.423906
20171003,3.70319
20171019,3.870533
20171024,3.934091
20171025,3.957922
20171211,4.031612
20180108,4.2150349999999985
20180109,4.229435
20180115,4.2502900000000015
20180119,4.175726
20180201,4.210755000000002
20180207,4.020809
20180208,4.0173260000000015
20180209,3.897228
20180213,3.962113
20180301,4.095519
20180306,4.110137
20180308,4.092082
20180321,4.085466
20180327,3.900936
20180420,3.969106
20180423,3.964974
20180426,3.99114
20180504,4.012583
20180511,4.181575
20180606,4.477046
20180621,4.506675
20180622,4.450637
20180702,4.321758999999999
20180704,4.234371
20180709,4.20149
20180712,4.212461
20180718,4.235078
20180727,4.220918
20180730,4.189119
20180815,4.2891650000000014
20180817,4.324867
20180827,4.34122
20180830,4.411594999999998
20180831,4.418542
20180903,4.419519
20180911,4.422052
20180914,4.369294
20180924,4.39098
20180926,4.4094
20180928,4.368731
20181004,4.423873
20181015,4.16125
20181023,4.256366000000001
20181031,4.280455
20181112,4.470488
20181116,4.405327
20181120,4.384092
20181126,4.279192
20181130,4.41448
20181203,4.474351
20181214,4.2807309999999985
20181218,4.0788160000000016
20181219,4.079254
20181228,3.8903
20190102,3.916918
20190107,3.906447
20190117,3.934651
20190130,3.993574
20190207,4.143318
20190214,4.246587
20190325,4.254754
20190328,4.301099
20190331,4.331656
20190402,4.364004
20190411,4.320029
20190415,4.326316
20190429,4.413838
20190513,4.3582800000000015
20190520,4.343298
20190531,4.22437
20190611,4.389558
20190710,4.510806
20190724,4.561865
20190812,4.484909
20190826,4.485313
