Fecha,Precio
20170105,7.505603999999999
20170119,7.512272
20170208,7.522252000000001
20170216,7.525867999999999
20170301,7.533303
20170313,7.540994
20170317,7.543522
20170322,7.546058
20170323,7.546715
20170406,7.5555210000000015
20170417,7.561953
20170430,7.568425
20170515,7.579332000000001
20170522,7.582486
20170523,7.58286
20170524,7.583310000000001
20170601,7.58754
20170713,7.624207000000001
20170719,7.628616
20170810,7.647710000000001
20170823,7.658884
20170914,7.672567
20170921,7.676325999999999
20170926,7.67932
20170927,7.679442999999999
20171025,7.693845
20171108,7.70168
20171110,7.702831
20171121,7.708158
20171206,7.715358
20171211,7.7182
20171214,7.7196440000000015
20171215,7.720199000000001
20180109,7.7350020000000015
20180110,7.735582000000001
20180117,7.739474
20180201,7.751009
20180220,7.762336
20180302,7.768655
20180313,7.77504
20180315,7.774762
20180320,7.778617999999999
20180331,7.78343
20180402,7.78702
20180412,7.794927
20180515,7.815032
20180516,7.815276
20180627,7.842978
20180628,7.843549
20180716,7.855838
20180717,7.856505999999999
20180720,7.859713
20180810,7.875286999999998
20180821,7.882998
20180913,7.899812
20181001,7.9151669999999985
20181008,7.9192399999999985
20181018,7.927898
20181109,7.940719
20181113,7.944083
20181122,7.949915
20190115,7.989332000000001
20190122,7.994223
20190131,8.001441
20190213,8.011714999999999
20190215,8.01334
20190422,8.055648
20190507,8.067249
20190509,8.068617
20190527,8.079549
20190529,8.080697
20190603,8.08403
20190604,8.085169
20190610,8.089103999999999
20190613,8.091957
20190704,8.106394
20190718,8.117403999999999
20190731,8.129045
20190807,8.133013
20190815,8.136832
20190819,8.140307
20190903,8.14732
20190909,8.154621
20190910,8.155379
20190918,8.160465
20190925,8.165038000000001
20190926,8.165666
20191002,8.168349000000001
20180731,7.86705
20180813,7.87714
20180816,7.879078999999999
20180823,7.885311
20181002,7.915914999999999
20181003,7.916961
20181016,7.926092
20181019,7.928294
20181108,7.9404949999999985
20181129,7.955208
20181204,7.959516000000002
20181205,7.959650999999999
20181207,7.960777999999999
20181210,7.963147
20181220,7.971827
20190104,7.983283
20190201,8.002516
20190219,8.016399
20190311,8.031243
20190329,8.043345
20190415,8.051849
20190516,8.073278
20190614,8.09328
20190617,8.095459
20190625,8.100261
20190708,8.109256
20190709,8.110615
20190723,8.119487
20190726,8.126189
20190808,8.133434
20190816,8.138681
20190827,8.146317
20190902,8.147724
20190905,8.150433
20190913,8.157926
20190917,8.160096000000001
20191001,8.168381
20191007,8.169339
20191028,8.181422
20191031,8.182878
20161222,7.499084
20161229,7.502071000000001
20170217,7.526565
20170221,7.528523
20170224,7.530578
20170228,7.532791
20170309,7.538492
20170316,7.542821000000001
20170328,7.549633999999998
20170421,7.565459
20170425,7.567299
20170426,7.567437
20170508,7.574727
20170519,7.581202999999999
20170602,7.58864
20170605,7.5911399999999984
20170621,7.604725
20170627,7.610736
20170628,7.6111270000000015
20170703,7.615809
20170717,7.627139
20170718,7.627778
20170720,7.629810000000001
20170724,7.633167
20170727,7.635950999999999
20170731,7.6394350000000015
20170804,7.642749
20170816,7.652581
20170913,7.671944
20170929,7.680401
20171002,7.682207000000001
20171011,7.686843
20171016,7.689316000000002
20171020,7.691433999999999
20171031,7.697238
20171107,7.701030999999999
20171114,7.705025
20171115,7.705572
20171124,7.709797999999998
20171201,7.712654
20171219,7.722425
20171226,7.726775
20171229,7.728387
20180102,7.730925
20180116,7.739047
20180122,7.742775
20180202,7.751822
20180206,7.754022999999999
20180216,7.760514
20180221,7.7628210000000015
20180227,7.766985000000001
20180326,7.782909
20180406,7.789855999999999
20180417,7.798309
20180509,7.811414999999998
20180629,7.844456
20180706,7.848902000000002
20180711,7.852722999999999
20180806,7.872486
20180920,7.905228
20180930,7.912652
20181012,7.922675
20181030,7.9321899999999985
20181105,7.938703
20190125,7.997323
20190129,8.00013
20190130,8.001081
20190205,8.005417
