Date,Adj Close
20191120,39.712552
20191129,39.773586
20191202,39.784519
20191203,39.776093
20191206,39.763168
20191209,39.768885
20191219,39.904272
20191230,39.917635
20200107,39.978733
20200116,40.027449
20200127,40.083984
20200212,40.169431
20200214,40.173656
20200226,40.196129
20190118,38.051377
20190129,38.141128
20190208,38.206142
20190226,38.328192
20190228,38.335908
20190312,38.369364
20190319,38.417403
20190321,38.444439
20190325,38.436982
20190409,38.578093
20190508,38.70773300000001
20190514,38.741544
20190523,38.765238
20190603,38.839547
20190606,38.890344
20190617,38.913744
20190621,38.969442
20190627,38.994769
20190705,39.040291
20190712,39.04463300000001
20190715,39.045621
20190725,39.06166
20190802,39.09137800000001
20190806,39.100154
20190819,39.154923
20190830,39.277988
20190902,39.300219
20190903,39.309696
20190904,39.304793
20190909,39.341354
20190918,39.40624
20190923,39.44743
20190927,39.463087
20191001,39.488609
20191031,39.594394
20191122,39.713327
20191205,39.768777
20191216,39.883052
20191226,39.902307
20200109,39.987956
20200110,40.000458
20200124,40.083486
20200205,40.124674
20200206,40.11471
20200224,40.252047
20200302,40.10879600000001
20181227,37.859931
20190103,37.938564
20190104,37.926441
20190111,38.017864
20190121,38.087722
20190128,38.133269
20190218,38.267996
20190219,38.267126
20190220,38.26818
20190307,38.347461
20190308,38.360573
20190327,38.473199
20190403,38.529387
20190410,38.581893
20190417,38.612693
20190423,38.642792
20190502,38.695724
20190613,38.919987
20190628,38.994199
20190703,39.03517100000001
20190708,39.058796
20190716,39.07037
20190717,39.063712
20190718,39.0503
20190801,39.098512
20190809,39.152346
20190813,39.161495
20190816,39.120463
20190829,39.248277
20191002,39.497264
20191024,39.55909000000001
20191101,39.62289000000001
20191104,39.622529
20191112,39.641461
20191126,39.740407
20191128,39.760092
20191223,39.886593
20191227,39.913173
20200113,40.012594
20200121,40.06709
20200309,40.246387
20181214,37.7888
20181218,37.807894
20181219,37.81349
20181228,37.861584
20190102,37.911393
20190107,37.95668
20190117,38.043943
20190130,38.149098
20190207,38.200142
20190227,38.33813
20190331,38.491865
20190402,38.535521
20190411,38.58642
20190415,38.594845
20190429,38.682156
20190513,38.735014
20190520,38.779885
20190531,38.833107
20190710,39.047856
20190724,39.045499
20190812,39.171732
20190826,39.210972
20190913,39.36138
20190919,39.408336
20190920,39.418625
20191004,39.50337800000001
20191023,39.556421
20191029,39.572682
20191105,39.633909
20191107,39.633319
20191119,39.686628000000006
20191121,39.73226500000001
20191218,39.87300000000001
20200103,39.956487
20200123,40.067411
20200213,40.182667
20200220,40.193966
20200227,40.193568
20191021,39.545905
20191025,39.551352
20191125,39.741772
20191213,39.829351
20191217,39.878583
20191224,39.884403000000006
20200106,39.983524
20200108,39.98545900000001
20200117,40.04928
20200120,40.064637
20200130,40.094004
20200131,40.111731
20200210,40.147987
20200218,40.186957
20200221,40.235481
20200225,40.23277
20200229,40.109531
20200303,40.228835
20200306,40.306532
